match_id,blue_1_name,blue_1_role,blue_2_name,blue_2_role,blue_3_name,blue_3_role,blue_4_name,blue_4_role,blue_5_name,blue_5_role,red_1_name,red_1_role,red_2_name,red_2_role,red_3_name,red_3_role,red_4_name,red_4_role,red_5_name,red_5_role,label
KR_7598794073,Vi,Bruiser AD,Neeko,Burst,Fiora,Bruiser AD,Heimerdinger,Poke,Nasus,Bruiser AD,Yone,Bruiser AD,Azir,Poke,Darius,Bruiser AD,Teemo,Poke,Xerath,Poke,1
KR_7580783395,Zed,Assassin AD,Skarner,CC Tank,Azir,Poke,Thresh,Utility Support,Teemo,Poke,Urgot,Bruiser AD,Hwei,Poke,Kindred,DPS Marksman,Gangplank,Poke,Heimerdinger,Poke,0
KR_7635850232,Qiyana,Assassin AD,Amumu,CC Tank,Twitch,DPS Marksman,Xayah,DPS Marksman,Zyra,Poke,Malphite,Sustain Tank,Veigar,Burst,Zeri,DPS Marksman,Vi,Bruiser AD,Xerath,Poke,0
KR_7634597907,Braum,CC Tank,Ashe,Poke,Akali,Burst,Rell,CC Tank,Malphite,Sustain Tank,Kayle,Bruiser AD,Gragas,Sustain Mage,Corki,Poke,Syndra,Burst,Anivia,Poke,0
KR_7639120437,Viktor,Poke,Sylas,Bruiser AP,Jayce,Poke,Kled,Bruiser AD,Senna,DPS Marksman,Lux,Poke,Braum,CC Tank,Taliyah,Poke,Galio,CC Tank,Jinx,DPS Marksman,0
KR_7640527467,Ahri,Burst,Jhin,Poke,Lissandra,Burst,Zilean,Utility Support,Shaco,Assassin AD,Gnar,Bruiser AD,Zeri,DPS Marksman,Nautilus,CC Tank,Naafiri,Assassin AD,Malzahar,Poke,1
KR_7638454769,Jhin,Poke,Graves,Poke,Akali,Burst,Zyra,Poke,Poppy,CC Tank,Shaco,Assassin AD,Ivern,Utility Support,Fizz,Burst,Jax,Bruiser AD,Morgana,Poke,0
KR_7636108815,Lulu,Utility Support,Pyke,Assassin AD,Briar,Bruiser AD,Jhin,Poke,Vi,Bruiser AD,Aatrox,Bruiser AD,Aphelios,DPS Marksman,Lux,Poke,Hwei,Poke,Malphite,Sustain Tank,1
KR_7638563667,Qiyana,Assassin AD,Sivir,DPS Marksman,Corki,Poke,Xayah,DPS Marksman,Teemo,Poke,Rumble,Sustain Mage,Kennen,Burst,Ryze,Bruiser AD,Zed,Assassin AD,Orianna,Burst,1
KR_7638442282,Ezreal,Poke,Varus,Poke,Fizz,Burst,Zyra,Poke,Neeko,Burst,Kennen,Burst,Ahri,Burst,Zeri,DPS Marksman,Gragas,Sustain Mage,Caitlyn,Poke,0
KR_7638408290,Gragas,Sustain Mage,Gwen,Bruiser AP,Milio,Utility Support,Yasuo,Bruiser AD,Nidalee,Poke,Jayce,Poke,Karthus,Burst,Gnar,Bruiser AD,Alistar,CC Tank,Brand,Burst,0
KR_7639853261,Samira,DPS Marksman,Fiora,Bruiser AD,Talon,Assassin AD,Kayle,Bruiser AD,Lissandra,Burst,Karma,Utility Support,Azir,Poke,Viktor,Poke,Leona,CC Tank,Trundle,Bruiser AD,0
KR_7639833404,Diana,Burst,Pyke,Assassin AD,Nautilus,CC Tank,Caitlyn,Poke,Quinn,Poke,Smolder,Poke,Morgana,Poke,Milio,Utility Support,Amumu,CC Tank,Lillia,Sustain Mage,1
KR_7638034902,Twitch,DPS Marksman,Nocturne,Assassin AD,Karma,Utility Support,Vi,Bruiser AD,Senna,DPS Marksman,Alistar,CC Tank,Rengar,Assassin AD,Veigar,Burst,Ryze,Bruiser AD,Braum,CC Tank,0
KR_7631434826,Udyr,Bruiser AD,Shen,Sustain Tank,Shyvana,Bruiser AD,Vayne,DPS Marksman,Zilean,Utility Support,Braum,CC Tank,Xerath,Poke,Aphelios,DPS Marksman,Ashe,Poke,Caitlyn,Poke,0
KR_7630206093,Cassiopeia,Sustain Mage,Teemo,Poke,Quinn,Poke,Yuumi,Utility Support,Trundle,Bruiser AD,Zac,CC Tank,Viego,Bruiser AD,Yone,Bruiser AD,Sivir,DPS Marksman,Zyra,Poke,0
KR_7637740783,Viktor,Poke,Fizz,Burst,Zeri,DPS Marksman,Zyra,Poke,Vex,Burst,Yone,Bruiser AD,Senna,DPS Marksman,Pantheon,Bruiser AD,Zoe,Poke,Draven,DPS Marksman,1
KR_7635989235,Lucian,DPS Marksman,Ivern,Utility Support,Gnar,Bruiser AD,Annie,Burst,Smolder,Poke,Caitlyn,Poke,Samira,DPS Marksman,Swain,Sustain Mage,Vi,Bruiser AD,Yasuo,Bruiser AD,0
KR_7580843886,Nidalee,Poke,Darius,Bruiser AD,Rell,CC Tank,Nasus,Bruiser AD,Gangplank,Poke,Poppy,CC Tank,Senna,DPS Marksman,Yasuo,Bruiser AD,Rengar,Assassin AD,Jayce,Poke,1
KR_7580823001,Jinx,DPS Marksman,Malphite,Sustain Tank,Aatrox,Bruiser AD,Karma,Utility Support,Fizz,Burst,Smolder,Poke,Karthus,Burst,Yasuo,Bruiser AD,Kayn,Assassin AD,Blitzcrank,CC Tank,1
KR_7579753500,Morgana,Poke,Blitzcrank,CC Tank,Nidalee,Poke,Xayah,DPS Marksman,Veigar,Burst,Samira,DPS Marksman,Karma,Utility Support,Gnar,Bruiser AD,Caitlyn,Poke,Lucian,DPS Marksman,1
KR_7606912733,Sejuani,CC Tank,Malphite,Sustain Tank,Ahri,Burst,Sett,Bruiser AD,Nidalee,Poke,Senna,DPS Marksman,Cassiopeia,Sustain Mage,Neeko,Burst,Anivia,Poke,Akali,Burst,1
KR_7639656433,Ahri,Burst,Caitlyn,Poke,Neeko,Burst,Quinn,Poke,Braum,CC Tank,Draven,DPS Marksman,Zoe,Poke,Ziggs,Poke,Shyvana,Bruiser AD,Rakan,Utility Support,0
KR_7637147947,Yuumi,Utility Support,Ashe,Poke,Rell,CC Tank,Jinx,DPS Marksman,Ryze,Bruiser AD,Garen,Bruiser AD,Vayne,DPS Marksman,Renekton,Bruiser AD,Morgana,Poke,Kassadin,Burst,1
KR_7637080930,Annie,Burst,Vex,Burst,Jax,Bruiser AD,Xayah,DPS Marksman,Trundle,Bruiser AD,Ziggs,Poke,Kalista,DPS Marksman,Yasuo,Bruiser AD,Jinx,DPS Marksman,Ahri,Burst,0
KR_7633293542,Lux,Poke,Sona,Utility Support,Hwei,Poke,Smolder,Poke,Orianna,Burst,Elise,Burst,Kalista,DPS Marksman,Nautilus,CC Tank,Akali,Burst,Pantheon,Bruiser AD,1
KR_7633236060,Taliyah,Poke,Ezreal,Poke,Malphite,Sustain Tank,Graves,Poke,Darius,Bruiser AD,Katarina,Burst,Milio,Utility Support,Singed,Sustain Tank,Viktor,Poke,Maokai,CC Tank,0
KR_7633207953,Orianna,Burst,Gnar,Bruiser AD,Trundle,Bruiser AD,Taric,Utility Support,Veigar,Burst,Talon,Assassin AD,Jayce,Poke,Vi,Bruiser AD,Ashe,Poke,Aatrox,Bruiser AD,1
KR_7625591074,Talon,Assassin AD,Shyvana,Bruiser AD,Karma,Utility Support,Lucian,DPS Marksman,Brand,Burst,Skarner,CC Tank,Ezreal,Poke,Sett,Bruiser AD,Thresh,Utility Support,Zilean,Utility Support,0
KR_7624147078,Fiora,Bruiser AD,Gangplank,Poke,Orianna,Burst,Xayah,DPS Marksman,Samira,DPS Marksman,Gragas,Sustain Mage,Kassadin,Burst,Anivia,Poke,Zilean,Utility Support,Smolder,Poke,0
KR_7639978896,Amumu,CC Tank,Quinn,Poke,Tristana,DPS Marksman,Kennen,Burst,Zeri,DPS Marksman,Karthus,Burst,Gangplank,Poke,Blitzcrank,CC Tank,Caitlyn,Poke,Shaco,Assassin AD,0
KR_7639947477,Diana,Burst,Graves,Poke,Jayce,Poke,Yone,Bruiser AD,Karma,Utility Support,Soraka,Utility Support,Vi,Bruiser AD,Teemo,Poke,Zyra,Poke,Malphite,Sustain Tank,1
KR_7639924149,Rumble,Sustain Mage,Malphite,Sustain Tank,Pyke,Assassin AD,Varus,Poke,Udyr,Bruiser AD,Talon,Assassin AD,Amumu,CC Tank,Irelia,Bruiser AD,Ashe,Poke,Sion,Sustain Tank,0
KR_7633033010,Xerath,Poke,Ivern,Utility Support,Vi,Bruiser AD,Samira,DPS Marksman,Varus,Poke,Warwick,Bruiser AD,Ahri,Burst,Braum,CC Tank,Viego,Bruiser AD,Sivir,DPS Marksman,1
KR_7632977188,Morgana,Poke,Ambessa,Bruiser AD,Milio,Utility Support,Xayah,DPS Marksman,Pantheon,Bruiser AD,Quinn,Poke,Irelia,Bruiser AD,Shaco,Assassin AD,Yuumi,Utility Support,Viktor,Poke,1
KR_7640061885,Xerath,Poke,Jayce,Poke,Zed,Assassin AD,Yuumi,Utility Support,Udyr,Bruiser AD,Kennen,Burst,Rengar,Assassin AD,Quinn,Poke,Aatrox,Bruiser AD,Morgana,Poke,1
KR_7632139660,Kalista,DPS Marksman,Pyke,Assassin AD,Singed,Sustain Tank,Seraphine,Utility Support,Zed,Assassin AD,Blitzcrank,CC Tank,Karma,Utility Support,Nidalee,Poke,Xerath,Poke,Vayne,DPS Marksman,1
KR_7625325731,Sivir,DPS Marksman,Thresh,Utility Support,Ryze,Bruiser AD,Maokai,CC Tank,Zilean,Utility Support,Sylas,Bruiser AP,Viktor,Poke,Janna,Utility Support,Briar,Bruiser AD,Twitch,DPS Marksman,0
KR_7640280127,Malzahar,Poke,Blitzcrank,CC Tank,Seraphine,Utility Support,Alistar,CC Tank,Ezreal,Poke,Caitlyn,Poke,Vladimir,Sustain Mage,Orianna,Burst,Bard,Utility Support,Kayn,Assassin AD,1
KR_7639158098,Gnar,Bruiser AD,Karthus,Burst,Morgana,Poke,Teemo,Poke,Orianna,Burst,Alistar,CC Tank,Kindred,DPS Marksman,Nocturne,Assassin AD,Lux,Poke,Viktor,Poke,1
KR_7634891056,Ezreal,Poke,Jhin,Poke,Kayle,Bruiser AD,Akali,Burst,Maokai,CC Tank,Aatrox,Bruiser AD,Zoe,Poke,Teemo,Poke,Sion,Sustain Tank,Ahri,Burst,1
KR_7634831093,Ekko,Burst,Maokai,CC Tank,Sylas,Bruiser AP,Kayn,Assassin AD,Zyra,Poke,Gangplank,Poke,Ahri,Burst,Pantheon,Bruiser AD,Poppy,CC Tank,Lillia,Sustain Mage,0
KR_7619315432,Nautilus,CC Tank,Vex,Burst,Hwei,Poke,Xayah,DPS Marksman,Sion,Sustain Tank,Viego,Bruiser AD,Pyke,Assassin AD,Teemo,Poke,Blitzcrank,CC Tank,Ambessa,Bruiser AD,1
KR_7618038884,Maokai,CC Tank,Thresh,Utility Support,Ashe,Poke,Akshan,Assassin AD,Aphelios,DPS Marksman,Shaco,Assassin AD,Sion,Sustain Tank,Jax,Bruiser AD,Heimerdinger,Poke,Akali,Burst,1
KR_7639667324,Hecarim,Bruiser AD,Alistar,CC Tank,Caitlyn,Poke,Annie,Burst,Aphelios,DPS Marksman,Tristana,DPS Marksman,Shyvana,Bruiser AD,Yasuo,Bruiser AD,Draven,DPS Marksman,Malphite,Sustain Tank,0
KR_7638490896,Ezreal,Poke,Shaco,Assassin AD,Garen,Bruiser AD,Karma,Utility Support,Thresh,Utility Support,Tristana,DPS Marksman,Riven,Bruiser AD,Blitzcrank,CC Tank,Sejuani,CC Tank,Kennen,Burst,0
KR_7638490127,Maokai,CC Tank,Shaco,Assassin AD,Aphelios,DPS Marksman,Nautilus,CC Tank,Gragas,Sustain Mage,Orianna,Burst,Neeko,Burst,Illaoi,Bruiser AD,Azir,Poke,Xerath,Poke,1
KR_7638486396,Lux,Poke,Aurora,Poke,Yorick,Sustain Tank,Teemo,Poke,Nautilus,CC Tank,Ekko,Burst,Caitlyn,Poke,Lissandra,Burst,Morgana,Poke,Sion,Sustain Tank,1
KR_7632778106,Illaoi,Bruiser AD,Veigar,Burst,Rengar,Assassin AD,Lux,Poke,Jhin,Poke,Draven,DPS Marksman,Ahri,Burst,Sivir,DPS Marksman,Lulu,Utility Support,Aurora,Poke,0
KR_7630148591,Nilah,DPS Marksman,Viktor,Poke,Mordekaiser,Bruiser AP,Lulu,Utility Support,Qiyana,Assassin AD,Graves,Poke,Samira,DPS Marksman,Renekton,Bruiser AD,Ziggs,Poke,Viego,Bruiser AD,1
KR_7638378474,Corki,Poke,Ornn,Sustain Tank,Ahri,Burst,Yone,Bruiser AD,Malzahar,Poke,Neeko,Burst,Samira,DPS Marksman,Akshan,Assassin AD,Udyr,Bruiser AD,Singed,Sustain Tank,1
KR_7636962020,Gnar,Bruiser AD,Morgana,Poke,Lux,Poke,Malphite,Sustain Tank,Kalista,DPS Marksman,Shaco,Assassin AD,Poppy,CC Tank,Nautilus,CC Tank,Tristana,DPS Marksman,Blitzcrank,CC Tank,1
KR_7636918071,Aurora,Poke,Jayce,Poke,Pyke,Assassin AD,Hwei,Poke,Karthus,Burst,Rumble,Sustain Mage,Veigar,Burst,Annie,Burst,Jhin,Poke,Rakan,Utility Support,1
KR_7636838344,Milio,Utility Support,Yasuo,Bruiser AD,Senna,DPS Marksman,Xayah,DPS Marksman,Shaco,Assassin AD,Jhin,Poke,Pantheon,Bruiser AD,Aatrox,Bruiser AD,Bard,Utility Support,Ezreal,Poke,1
KR_7638592026,Rumble,Sustain Mage,Ornn,Sustain Tank,Caitlyn,Poke,Kayle,Bruiser AD,Pantheon,Bruiser AD,Varus,Poke,Kennen,Burst,Gnar,Bruiser AD,Anivia,Poke,Ashe,Poke,0
KR_7638566102,Garen,Bruiser AD,Senna,DPS Marksman,Kindred,DPS Marksman,Thresh,Utility Support,Morgana,Poke,Caitlyn,Poke,Nautilus,CC Tank,Diana,Burst,Xayah,DPS Marksman,Lillia,Sustain Mage,1
KR_7640581169,Senna,DPS Marksman,Twitch,DPS Marksman,Jayce,Poke,Thresh,Utility Support,Sylas,Bruiser AP,Akali,Burst,Fiora,Bruiser AD,Caitlyn,Poke,Xayah,DPS Marksman,Aatrox,Bruiser AD,1
KR_7640544447,Katarina,Burst,Jayce,Poke,Blitzcrank,CC Tank,Azir,Poke,Renekton,Bruiser AD,Rumble,Sustain Mage,Swain,Sustain Mage,Thresh,Utility Support,Ezreal,Poke,Nami,Utility Support,0
KR_7636435738,Milio,Utility Support,Azir,Poke,Pyke,Assassin AD,Caitlyn,Poke,Orianna,Burst,Aatrox,Bruiser AD,Ashe,Poke,Rengar,Assassin AD,Blitzcrank,CC Tank,Ryze,Bruiser AD,0
KR_7633897702,Gnar,Bruiser AD,Annie,Burst,Graves,Poke,Yuumi,Utility Support,Rengar,Assassin AD,Vayne,DPS Marksman,Ezreal,Poke,Urgot,Bruiser AD,Malzahar,Poke,Sejuani,CC Tank,1
KR_7632876861,Maokai,CC Tank,Ashe,Poke,Sett,Bruiser AD,Syndra,Burst,Nautilus,CC Tank,Hwei,Poke,Blitzcrank,CC Tank,Shaco,Assassin AD,Lulu,Utility Support,Akali,Burst,0
KR_7632211528,Ashe,Poke,Jinx,DPS Marksman,Braum,CC Tank,Sejuani,CC Tank,Evelynn,Burst,Hwei,Poke,Tristana,DPS Marksman,Illaoi,Bruiser AD,Swain,Sustain Mage,Viktor,Poke,1
KR_7640232779,Lucian,DPS Marksman,Lillia,Sustain Mage,Caitlyn,Poke,Rumble,Sustain Mage,Rammus,CC Tank,Orianna,Burst,Viktor,Poke,Twitch,DPS Marksman,Shaco,Assassin AD,Braum,CC Tank,0
KR_7639839979,Xerath,Poke,Teemo,Poke,Vladimir,Sustain Mage,Zac,CC Tank,Ashe,Poke,Nidalee,Poke,Lucian,DPS Marksman,Viktor,Poke,Maokai,CC Tank,Hwei,Poke,0
KR_7639731568,Sett,Bruiser AD,Quinn,Poke,Yuumi,Utility Support,Syndra,Burst,Diana,Burst,Lulu,Utility Support,Sivir,DPS Marksman,Swain,Sustain Mage,Singed,Sustain Tank,Poppy,CC Tank,1
KR_7574590069,Aurora,Poke,Graves,Poke,Yasuo,Bruiser AD,Orianna,Burst,Alistar,CC Tank,Lillia,Sustain Mage,Seraphine,Utility Support,Udyr,Bruiser AD,Aatrox,Bruiser AD,Vex,Burst,0
KR_7566778196,Xerath,Poke,Quinn,Poke,Nidalee,Poke,Malphite,Sustain Tank,Jhin,Poke,Swain,Sustain Mage,Jax,Bruiser AD,Varus,Poke,Teemo,Poke,Lux,Poke,0
KR_7631641342,Garen,Bruiser AD,Ashe,Poke,Xerath,Poke,Jayce,Poke,Rakan,Utility Support,Ivern,Utility Support,Graves,Poke,Hwei,Poke,Varus,Poke,Ahri,Burst,1
KR_7631586578,Vayne,DPS Marksman,Skarner,CC Tank,Nidalee,Poke,Seraphine,Utility Support,Corki,Poke,Twitch,DPS Marksman,Gangplank,Poke,Brand,Burst,Xayah,DPS Marksman,Jayce,Poke,1
KR_7589218083,Nautilus,CC Tank,Graves,Poke,Ekko,Burst,Udyr,Bruiser AD,Swain,Sustain Mage,Ryze,Bruiser AD,Ahri,Burst,Malphite,Sustain Tank,Leona,CC Tank,Yasuo,Bruiser AD,1
KR_7578051815,Gangplank,Poke,Malphite,Sustain Tank,Malzahar,Poke,Sett,Bruiser AD,Taliyah,Poke,Yone,Bruiser AD,Xerath,Poke,Kayle,Bruiser AD,Aatrox,Bruiser AD,Nautilus,CC Tank,1
KR_7522400411,Karthus,Burst,Zac,CC Tank,Katarina,Burst,Tristana,DPS Marksman,Lux,Poke,Kassadin,Burst,Lucian,DPS Marksman,Veigar,Burst,Zoe,Poke,Nidalee,Poke,1
KR_7632831427,Cassiopeia,Sustain Mage,Quinn,Poke,Corki,Poke,Udyr,Bruiser AD,Braum,CC Tank,Alistar,CC Tank,Tristana,DPS Marksman,Urgot,Bruiser AD,Gragas,Sustain Mage,Malzahar,Poke,1
KR_7640511163,Sejuani,CC Tank,Jayce,Poke,Gangplank,Poke,Caitlyn,Poke,Anivia,Poke,Janna,Utility Support,Mordekaiser,Bruiser AP,Ashe,Poke,Kassadin,Burst,Poppy,CC Tank,0
KR_7639914214,Katarina,Burst,Anivia,Poke,Kalista,DPS Marksman,Karma,Utility Support,Diana,Burst,Neeko,Burst,Senna,DPS Marksman,Ashe,Poke,Lux,Poke,Singed,Sustain Tank,1
KR_7639854977,Zed,Assassin AD,Singed,Sustain Tank,Zilean,Utility Support,Kled,Bruiser AD,Zeri,DPS Marksman,Nautilus,CC Tank,Sivir,DPS Marksman,Senna,DPS Marksman,Naafiri,Assassin AD,Braum,CC Tank,0
KR_7639745862,Samira,DPS Marksman,Volibear,Sustain Tank,Sylas,Bruiser AP,Gangplank,Poke,Rell,CC Tank,Yasuo,Bruiser AD,Ahri,Burst,Zed,Assassin AD,Zoe,Poke,Taliyah,Poke,1
KR_7640682979,Brand,Burst,Sylas,Bruiser AP,Jinx,DPS Marksman,Malphite,Sustain Tank,Shaco,Assassin AD,Veigar,Burst,Lissandra,Burst,Caitlyn,Poke,Blitzcrank,CC Tank,Aatrox,Bruiser AD,1
KR_7640645719,Pyke,Assassin AD,Yorick,Sustain Tank,Xerath,Poke,Xayah,DPS Marksman,Shaco,Assassin AD,Ekko,Burst,Darius,Bruiser AD,Lulu,Utility Support,Zyra,Poke,Yasuo,Bruiser AD,0
KR_7638464938,Shaco,Assassin AD,Lulu,Utility Support,Viego,Bruiser AD,Brand,Burst,Ziggs,Poke,Xerath,Poke,Hecarim,Bruiser AD,Lux,Poke,Zed,Assassin AD,Darius,Bruiser AD,1
KR_7619390064,Nautilus,CC Tank,Ashe,Poke,Blitzcrank,CC Tank,Lucian,DPS Marksman,Malzahar,Poke,Nidalee,Poke,Pantheon,Bruiser AD,Lulu,Utility Support,Kayle,Bruiser AD,Katarina,Burst,0
KR_7633844463,Bard,Utility Support,Lucian,DPS Marksman,Ahri,Burst,Galio,CC Tank,Aatrox,Bruiser AD,Yone,Bruiser AD,Vi,Bruiser AD,Warwick,Bruiser AD,Gwen,Bruiser AP,Skarner,CC Tank,1
KR_7626476046,Swain,Sustain Mage,Shaco,Assassin AD,Maokai,CC Tank,Xerath,Poke,Jinx,DPS Marksman,Viktor,Poke,Ashe,Poke,Sylas,Bruiser AP,Jhin,Poke,Malphite,Sustain Tank,0
KR_7615887813,Singed,Sustain Tank,Maokai,CC Tank,Aurora,Poke,Xayah,DPS Marksman,Morgana,Poke,Ezreal,Poke,Ryze,Bruiser AD,Cassiopeia,Sustain Mage,Yasuo,Bruiser AD,Brand,Burst,1
KR_7609765104,Kalista,DPS Marksman,Nami,Utility Support,Alistar,CC Tank,Jax,Bruiser AD,Jhin,Poke,Twitch,DPS Marksman,Caitlyn,Poke,Nocturne,Assassin AD,Pyke,Assassin AD,Lissandra,Burst,1
KR_7600223736,Nautilus,CC Tank,Galio,CC Tank,Teemo,Poke,Nasus,Bruiser AD,Yone,Bruiser AD,Tristana,DPS Marksman,Sett,Bruiser AD,Seraphine,Utility Support,Gangplank,Poke,Blitzcrank,CC Tank,0
KR_7599271323,Kalista,DPS Marksman,Aurora,Poke,Bard,Utility Support,Lillia,Sustain Mage,Rakan,Utility Support,Nautilus,CC Tank,Taliyah,Poke,Lulu,Utility Support,Xayah,DPS Marksman,Hwei,Poke,1
KR_7640330021,Blitzcrank,CC Tank,Singed,Sustain Tank,Aphelios,DPS Marksman,Yuumi,Utility Support,Morgana,Poke,Pantheon,Bruiser AD,Brand,Burst,Darius,Bruiser AD,Xayah,DPS Marksman,Bard,Utility Support,0
KR_7631692940,Naafiri,Assassin AD,Alistar,CC Tank,Neeko,Burst,Kayle,Bruiser AD,Annie,Burst,Nautilus,CC Tank,Varus,Poke,Vex,Burst,Kennen,Burst,Sett,Bruiser AD,0
KR_7584680475,Pantheon,Bruiser AD,Graves,Poke,Zed,Assassin AD,Lux,Poke,Ziggs,Poke,Urgot,Bruiser AD,Brand,Burst,Soraka,Utility Support,Sona,Utility Support,Kassadin,Burst,0
KR_7583823053,Lillia,Sustain Mage,Senna,DPS Marksman,Viego,Bruiser AD,Zeri,DPS Marksman,Leona,CC Tank,Zilean,Utility Support,Caitlyn,Poke,Shyvana,Bruiser AD,Nami,Utility Support,Malphite,Sustain Tank,0
KR_7583702693,Veigar,Burst,Fizz,Burst,Jhin,Poke,Blitzcrank,CC Tank,Poppy,CC Tank,Pyke,Assassin AD,Yone,Bruiser AD,Kayle,Bruiser AD,Amumu,CC Tank,Skarner,CC Tank,0
KR_7581158925,Veigar,Burst,Bard,Utility Support,Sejuani,CC Tank,Yuumi,Utility Support,Mordekaiser,Bruiser AP,Yone,Bruiser AD,Neeko,Burst,Xerath,Poke,Karma,Utility Support,Graves,Poke,0
KR_7639616451,Milio,Utility Support,Tristana,DPS Marksman,Irelia,Bruiser AD,Maokai,CC Tank,Senna,DPS Marksman,Blitzcrank,CC Tank,Azir,Poke,Kennen,Burst,Lulu,Utility Support,Ambessa,Bruiser AD,0
KR_7637630517,Zyra,Poke,Akshan,Assassin AD,Brand,Burst,Lucian,DPS Marksman,Nidalee,Poke,Sylas,Bruiser AP,Galio,CC Tank,Pantheon,Bruiser AD,Lillia,Sustain Mage,Ekko,Burst,0
KR_7637595626,Garen,Bruiser AD,Aphelios,DPS Marksman,Rell,CC Tank,Ahri,Burst,Shyvana,Bruiser AD,Orianna,Burst,Ziggs,Poke,Varus,Poke,Malphite,Sustain Tank,Vi,Bruiser AD,1
KR_7639568541,Gragas,Sustain Mage,Zac,CC Tank,Zed,Assassin AD,Brand,Burst,Quinn,Poke,Graves,Poke,Azir,Poke,Shaco,Assassin AD,Karthus,Burst,Rakan,Utility Support,0
KR_7638442610,Samira,DPS Marksman,Xerath,Poke,Malphite,Sustain Tank,Bard,Utility Support,Rammus,CC Tank,Hecarim,Bruiser AD,Sona,Utility Support,Sylas,Bruiser AP,Ezreal,Poke,Kayle,Bruiser AD,0
KR_7636724115,Jhin,Poke,Ziggs,Poke,Vayne,DPS Marksman,Fizz,Burst,Xerath,Poke,Teemo,Poke,Viktor,Poke,Draven,DPS Marksman,Karma,Utility Support,Maokai,CC Tank,1
KR_7635317241,Leona,CC Tank,Udyr,Bruiser AD,Evelynn,Burst,Vladimir,Sustain Mage,Sivir,DPS Marksman,Jinx,DPS Marksman,Blitzcrank,CC Tank,Rell,CC Tank,Corki,Poke,Nautilus,CC Tank,1
KR_7635188767,Ezreal,Poke,Ashe,Poke,Karma,Utility Support,Zed,Assassin AD,Vladimir,Sustain Mage,Caitlyn,Poke,Galio,CC Tank,Garen,Bruiser AD,Lucian,DPS Marksman,Viego,Bruiser AD,1
KR_7633424587,Brand,Burst,Nautilus,CC Tank,Vi,Bruiser AD,Sona,Utility Support,Aurora,Poke,Trundle,Bruiser AD,Tristana,DPS Marksman,Thresh,Utility Support,Vayne,DPS Marksman,Ekko,Burst,0
KR_7614985165,Jayce,Poke,Maokai,CC Tank,Ornn,Sustain Tank,Akali,Burst,Jhin,Poke,Ziggs,Poke,Blitzcrank,CC Tank,Vayne,DPS Marksman,Nidalee,Poke,Tryndamere,Bruiser AD,1
KR_7617264966,Jhin,Poke,Riven,Bruiser AD,Lillia,Sustain Mage,Graves,Poke,Blitzcrank,CC Tank,Corki,Poke,Diana,Burst,Braum,CC Tank,Aurora,Poke,Amumu,CC Tank,1
KR_7584523388,Xerath,Poke,Bard,Utility Support,Soraka,Utility Support,Nidalee,Poke,Lucian,DPS Marksman,Akshan,Assassin AD,Maokai,CC Tank,Ambessa,Bruiser AD,Sylas,Bruiser AP,Garen,Bruiser AD,1
KR_7558104859,Vladimir,Sustain Mage,Vayne,DPS Marksman,Ziggs,Poke,Syndra,Burst,Malphite,Sustain Tank,Sett,Bruiser AD,Senna,DPS Marksman,Darius,Bruiser AD,Maokai,CC Tank,Thresh,Utility Support,1
KR_7639942396,Karma,Utility Support,Kennen,Burst,Pyke,Assassin AD,Karthus,Burst,Zac,CC Tank,Ezreal,Poke,Amumu,CC Tank,Veigar,Burst,Graves,Poke,Jax,Bruiser AD,0
KR_7639917568,Ezreal,Poke,Veigar,Burst,Lissandra,Burst,Soraka,Utility Support,Caitlyn,Poke,Vi,Bruiser AD,Yuumi,Utility Support,Kindred,DPS Marksman,Ziggs,Poke,Zyra,Poke,1
KR_7639650236,Xerath,Poke,Leona,CC Tank,Yone,Bruiser AD,Karthus,Burst,Caitlyn,Poke,Gangplank,Poke,Jayce,Poke,Shen,Sustain Tank,Heimerdinger,Poke,Mordekaiser,Bruiser AP,1
KR_7637912034,Orianna,Burst,Akali,Burst,Ornn,Sustain Tank,Xayah,DPS Marksman,Kayn,Assassin AD,Vayne,DPS Marksman,Varus,Poke,Poppy,CC Tank,Jhin,Poke,Malzahar,Poke,0
KR_7636083466,Braum,CC Tank,Brand,Burst,Mordekaiser,Bruiser AP,Lux,Poke,Ezreal,Poke,Shaco,Assassin AD,Blitzcrank,CC Tank,Karma,Utility Support,Briar,Bruiser AD,Twitch,DPS Marksman,1
KR_7640514885,Swain,Sustain Mage,Neeko,Burst,Katarina,Burst,Akshan,Assassin AD,Gangplank,Poke,Lucian,DPS Marksman,Samira,DPS Marksman,Yuumi,Utility Support,Taric,Utility Support,Lulu,Utility Support,1
KR_7640439686,Pantheon,Bruiser AD,Vladimir,Sustain Mage,Renekton,Bruiser AD,Naafiri,Assassin AD,Pyke,Assassin AD,Aphelios,DPS Marksman,Nautilus,CC Tank,Aatrox,Bruiser AD,Xayah,DPS Marksman,Veigar,Burst,0
KR_7638774618,Xerath,Poke,Akshan,Assassin AD,Sylas,Bruiser AP,Elise,Burst,Nidalee,Poke,Kindred,DPS Marksman,Warwick,Bruiser AD,Amumu,CC Tank,Morgana,Poke,Karma,Utility Support,0
KR_7636546028,Kalista,DPS Marksman,Viktor,Poke,Shaco,Assassin AD,Ornn,Sustain Tank,Zed,Assassin AD,Nami,Utility Support,Veigar,Burst,Yasuo,Bruiser AD,Gangplank,Poke,Leona,CC Tank,0
